category;criteria_txt;danger;date_inscribed;extension;http_url;id_number;image_url;iso_code;justification;latitude;location;longitude;region;revision;secondary_dates;short_description;site;states;transboundary;unique_number
Natural;(vii);;2008;0;https://whc.unesco.org/en/list/1292;1292;https://whc.unesco.org/uploads/sites/site_1292.jpg;cn;;28.9158333333;;118.0644444444;Asia and the Pacific;0;;Este sitio se extiende por una superficie de 22.950 hectáreas y se halla en el extremo occidental del macizo montañoso de Huaiyu, al nordeste de la provincia de Jiangxi, situada en la parte oriental del centro de China. Se ha inscrito en la Lista del Patrimonio Mundial por la excepcional calidad estética de su paisaje, en el que destacan 48 picos y 89 pilares graníticos, muchos de los cuales se asemejan a siluetas de seres humanos y animales. La belleza natural del monte Sanqingshan, que culmina a 1.817 metros de altura, se ve realzada por esas formaciones graníticas, la vegetación y unas condiciones meteorológicas particulares, que crean un paisaje fascinante y perpetuamente cambiante, con nubes aureoladas de luz brillante y arcos iris lunares. Sometido a las influencias del clima marino y los monzones subtropicales, este sitio es un islote boscoso templado que se alza en medio del paisaje circundante. El parque comprende también bosques, lagos, manantiales y cascadas que alcanzan a veces los 60 metros de altura.;Parque Nacional del Monte Sanqingshan;China;0;1523
Cultural;(ii)(iii)(iv)(vi);;2009;0;https://whc.unesco.org/en/list/1279;1279;https://whc.unesco.org/uploads/sites/site_1279.jpg;cn;;39.0305555556;;113.5633333333;Asia and the Pacific;0;;El Monte Wutai es una cumbre sagrada del budismo con cinco mesetas planas. El paisaje cultural inscrito en la Lista comprende 41 monasterios, así como la gran sala del Templo de Foguang orientada al este, que es el edificio de madera más importante de los subsistentes de la época la dinastía de los Tang. Este edificio posee esculturas de arcilla de tamaño natural. El paisaje cultural abarca también el templo de Shuxiang que data de la dinastía de los Ming y cuenta con un gran conjunto de 500 figuras escultóricas “suspendidas” que representan escenas budistas tejidas en imágenes tridimensionales de montañas y agua. En su conjunto, los edificios de este sitio constituyen un verdadero catálogo del desarrollo de la arquitectura budista y de su influencia en la construcción de edificios palaciegos en China a lo largo de más de un milenio. El Monte Wutai, que en chino significa literalmente “la montaña de las cinco terrazas”, es la cima más alta del norte de China. Su morfología es notable y se caracteriza por sus laderas cortadas a pico y sus cinco cimas de forma redondeada y sin árboles. La construcción de templos en este sitio se extendió desde el siglo I hasta principios del siglo XX.;Monte Wutai;China;0;1587
Natural;(vii)(viii);;2010;0;https://whc.unesco.org/en/list/1335;1335;https://whc.unesco.org/uploads/sites/site_1335.jpg;cn;;28.4219444444;;106.0425000000;Asia and the Pacific;0;;Danxia (“nubes rosadas”), es el nombre dado en China a los paisajes desarrollados en capas sedimentarias terrígenas rojas continentales influidas por fuerzas endógenas (como la elevación) y fuerzas exógenas (como el desgaste y la erosión). El sitio inscrito comprende seis áreas situadas en la zona subtropical del suroeste de China. Se caracteriza por sus espectaculares farallones rojos y por toda una gama de relieves esculpidos por la erosión, en particular espectaculares pilares naturales, barrancos, valles y cascadas. La dureza del paisaje ha contribuido a la conservación de bosques subtropicales sempervirentes latifolios que albergan numerosas especies de flora y fauna, 400 de ellas consideradas raras o amenazadas.;Danxia;China;0;1676
Cultural;(iii)(vi);;2010;0;https://whc.unesco.org/en/list/1305;1305;https://whc.unesco.org/uploads/sites/site_1305.jpg;cn;;34.4587472222;;113.0677194444;Asia and the Pacific;1;;"En la provincia de Henan, cerca de la ciudad de Dengfeng, se yergue a 1.500 metros de altura el Monte Songshang, considerado el más sagrado de China. A sus pies se extienden, diseminados en una superficie de 40 km2, ocho conjuntos de edificaciones que comprenden: las tres puertas Que Han, vestigios de los edificios religiosos más antiguos del Estado chino; varios templos; la plataforma del reloj de sol de Zhougong; y el observatorio de Dengfeng. Estas edificaciones, construidas a lo largo de nueve dinastías, expresan de distintos modos la percepción del centro del cielo y de la tierra, así como el poder de la montaña en cuanto centro de devoción religiosa. Los monumentos históricos de Dengfeng constituyen algunos de los mejores ejemplos de edificios antiguos dedicados a actividades de carácter ritual, científico, tecnológico y educativo.";Monumentos históricos de Dengfeng en el “centro del cielo y la tierra”;China;0;1726
Natural;(vii)(viii)(ix)(x);;2003;0;https://whc.unesco.org/en/list/1083;1083;https://whc.unesco.org/uploads/sites/site_1083.jpg;cn;Situado en la parte montañosa del noroeste de la provincia de Yunnan, este sitio está compuesto por ocho grupos de zonas protegidas que se hallan dentro del Parque Nacional de los Tres Ríos Paralelos. Tiene una superficie de 1.700.000 hectáreas y abarca tramos del curso superior de tres grandes ríos de Asia: el Yangtsé, el Mekong y el Salwin, que discurren por gargantas de hasta 3.000 metros de profundidad y están flanqueados por picos de más de 6.000 metros de altura, coronados por nieves perpetuas. Además, este sitio constituye un epicentro excepcional de la biodiversidad en China y es una de las regiones templadas del mundo con mayor diversidad biológica.;27.8950000000;Lijiang Prefecture, Diqing Tibetan Autonomous Prefecture and Nujiang Lisu Autonomous Prefecture, Yunnan Province;98.4063888900;Asia and the Pacific;0;;Situado en la parte montañosa del noroeste de la provincia de Yunnan, este sitio está compuesto por ocho grupos de zonas protegidas que se hallan dentro del Parque Nacional de los Tres Ríos Paralelos. Tiene una superficie de 1.700.000 hectáreas y abarca tramos del curso superior de tres grandes ríos de Asia: el Yangtsé, el Mekong y el Salwin, que discurren por gargantas de hasta 3.000 metros de profundidad y están flanqueados por picos de más de 6.000 metros de altura, coronados por nieves perpetuas. Además, este sitio constituye un epicentro excepcional de la biodiversidad en China y es una de las regiones templadas del mundo con mayor diversidad biológica.;Zonas protegidas del Parque de los Tres Ríos Paralelos de Yunnan;China;0;1731
Cultural;(ii)(iii)(vi);;2011;0;https://whc.unesco.org/en/list/1334;1334;https://whc.unesco.org/uploads/sites/site_1334.jpg;cn;;30.2375000000;;120.1408333333;Asia and the Pacific;0;;"Desde el siglo IX, este lugar ha sido una fuente de inspiración para poetas, artistas y eruditos célebres. En la parte occidental de la ciudad de Hangzhu, al sur del río Yangtsé, se han erigido numerosos templos, pagodas y pabellones, y se han creado jardines, alamedas ornamentales, islas y calzadas para embellecer los parajes.
El paisaje del Lago del Oeste ha ejercido una gran influencia a lo largo de siglos en el arte del diseño de jardines en el resto de China, Japón y Corea. El sitio constituye un testimonio excepcional de la tradición cultural consistente en mejorar el paisaje natural a fin de crear una serie de vistas que reflejen una fusión ideal entre el hombre y la naturaleza.";Lago del Oeste de Hanzhu;China;0;1765
Natural;(viii);;2012;0;https://whc.unesco.org/en/list/1388;1388;https://whc.unesco.org/uploads/sites/site_1388.jpg;cn;;24.6688888889;;102.9772222222;Asia and the Pacific;0;;Situado en una zona de colinas de la provincia de Yunnan, este sitio de 512 hectáreas es todo un archivo fosilífero completo de un conjunto de especies marinas del Cámbrico inferior. La biota del sitio, excepcionalmente preservada, muestra la anatomía de los tejidos duros y blandos de una gran variedad de organismos, tanto vertebrados como invertebrados. El sitio constituye un testimonio del remoto establecimiento de un ecosistema marino complejo. Se han hallado en él 16 fila poríferos, toda una serie de grupos enigmáticos y unas 196 especies que constituyen un testimonio excepcional de la rápida diversificación de la vida en la Tierra hace unos 530 millones años, cuando empezaron a aparecer casi todos los grupos importantes de animales actuales. El sitio ofrece un panorama paleobiológico de gran importancia para la investigación científica.;Sitio fosilífero de Chengjiang;China;0;1803
Cultural;(ii)(iii)(iv)(vi);;2012;0;https://whc.unesco.org/en/list/1389;1389;https://whc.unesco.org/uploads/sites/site_1389.jpg;cn;;42.3580000000;;116.1851277778;Asia and the Pacific;0;;Situado al norte de la Gran Muralla de China, este sitio se extiende por una superficie de más de 25.000 hectáreas y contiene los vestigios de la capital legendaria de Kublai Khan, planeada en 1256 por Liu Bingzhdong, un consejero chino de este soberano mongol. Este sitio constituye un testimonio excepcional de la tentativa de fusión de la cultura nómada de los mongoles y de la cultura han china. Xanadú fue la base a partir de la cual Kublai Khan estableció la dinastía Yuan, que reinó en China durante casi un siglo y dilató sus fronteras por toda Asia. También fue el escenario del diálogo religioso que tuvo por resultado la propagación del budismo tibetano en el nordeste del continente asiático. Esta tradición religiosa y cultural sigue todavía viva en muchas partes. El emplazamiento de Xanadú se proyectó con arreglo a los principios geománticos tradicionales del feng shui, teniendo en cuenta su situación con respecto al río y los montes cercanos. En el sitio se hallan los vestigios de la capital del soberano mongol, que comprenden palacios, tumbas, campamentos nómadas, el canal de Tiefan’gang y otras obras hidráulicas.;Sitio de Xanadú;China;0;1804
Natural;(vii)(ix);;2013;0;https://whc.unesco.org/en/list/1414;1414;https://whc.unesco.org/uploads/sites/site_1414.jpg;cn;;41.9683333333;;80.3541666667;Asia and the Pacific;0;;;El Tianshan de Xinjiang;China;0;1876
Cultural;(iii)(v);;2013;0;https://whc.unesco.org/en/list/1111;1111;https://whc.unesco.org/uploads/sites/site_1111.jpg;cn;;23.0932777778;;102.7799805556;Asia and the Pacific;0;;;Paisaje cultural de los arrozales en terrazas de los hani de Honghe;China;0;1877
Mixed;(ii)(vii)(x);;1990;0;https://whc.unesco.org/en/list/547;547;https://whc.unesco.org/uploads/sites/site_547.jpg;cn;;30.1666700000;;118.1833300000;Asia and the Pacific;0;;"Huangshan, la mí¡s bella montaña de China, ha sido celebrada por artistas y literatos durante gran parte de la historia del paí­s (por ejemplo, en el estilo ""montaña y agua"" del Shanshui, a mediados del siglo XVI). Su grandioso paisaje de rocas y picos graní­ticos que emergen de un mar de nubes sigue ejerciendo hoy el mismo poder de fascinación sobre los numerosos viajeros, poetas, pintores y fotógrafos que acuden en peregrinación a visitarla.";Monte Huangshan;China;0;1933
Cultural;(ii)(iv)(v);;1997;0;https://whc.unesco.org/en/list/811;811;https://whc.unesco.org/uploads/sites/site_811.jpg;cn;La ciudad vieja de Lijiang, que estí¡ perfectamente adaptada a la topografí­a irregular de un sitio importancia comercial y estratégica, ha conservado un paisaje urbano histórico de gran calidad y autenticidad. Su notable arquitectura integra elementos de diversas culturas que se fueron fusionando a lo largo de los siglos. Lijiang posee también un antiguo sistema de abastecimiento de agua, sumamente complejo e ingenioso, que sigue funcionando con eficacia.;26.8666700000;Lijiang's old town  (including the Dayan old town, Basha housing cluster and Shuhe housing cluster);100.2333300000;Asia and the Pacific;0;;La ciudad vieja de Lijiang, que estí¡ perfectamente adaptada a la topografí­a irregular de un sitio importancia comercial y estratégica, ha conservado un paisaje urbano histórico de gran calidad y autenticidad. Su notable arquitectura integra elementos de diversas culturas que se fueron fusionando a lo largo de los siglos. Lijiang posee también un antiguo sistema de abastecimiento de agua, sumamente complejo e ingenioso, que sigue funcionando con eficacia.;Ciudad vieja de Lijiang;China;0;1934
Natural;(vii)(viii);;2007;1;https://whc.unesco.org/en/list/1248;1248;https://whc.unesco.org/uploads/sites/site_1248.jpg;cn;;24.9233333333;;110.3544444444;Asia and the Pacific;0;2014;La región del Karst de China Meridional constituye uno de los ejemplos más espectaculares de karst húmedo de las zonas tropical y subtropical.  Se trata de un sitio seriado con componentes situados en cuatro provincias chinas (Guizhu, Guangxi, Yunán y Chongqing) que totaliza una superficie de 176.228 hectáreas. El sitio posee, en su conjunto, los relieves cársticos más representativos, especialmente en forma de torres, picachos y pináculos, y también otras formaciones geológicas características de gran espectacularidad, como puentes naturales, gargantas y grutas de grandes dimensiones. Los bosques de piedra de Shilin se consideran fenómenos naturales y extraordinarios y verdaderas referencias a nivel mundial. El karst de Libo, de picachos y pináculos, también se considera referencia mundial en su género y ofrece un paisaje muy particular de gran belleza. El karst de Wulong está inscrito en la Lista por sus torcas gigantescas, sus puentes naturales y sus cavernas.;Karst de la China Meridional;China;0;1965
Cultural;(ii)(iii);;2015;0;https://whc.unesco.org/en/list/1474;1474;https://whc.unesco.org/uploads/sites/site_1474.jpg;cn;;28.9986111111;;109.9669444444;Asia and the Pacific;0;;Situado en las regiones montañosas del sudoeste de China, este bien cultural comprende una serie de vestigios de territorios tribales cuyos jefes fueron nombrados gobernadores de los mismos por el poder central, desde el siglo XIII hasta principios del siglo XX. El sistema tusi se deriva de las estructuras del gobierno dinástico de las minorías étnicas, cuyos orígenes se remontan al siglo III a.C. Su finalidad era doble: unificar la administración nacional y permitir al mismo tiempo que esas minorías conservaran sus costumbres y modos de vida ancestrales. El bien cultural comprende los sitios de Laosicheng y Tangya, así como la fortaleza de Hailongtun, que constituyen testimonios excepcionales de esta forma de gobierno emanada de la civilización china en los tiempos de las dinastías Yuan y Ming.;Sitios del sistema tusi;China;0;2035
Cultural;(iii)(vi);;2016;0;https://whc.unesco.org/en/list/1508;1508;https://whc.unesco.org/uploads/sites/site_1508.jpg;cn;;22.2555555556;;107.0230555556;Asia and the Pacific;0;; Formado por 38 sitios de arte rupestre que ilustran la vida y los ritos del pueblo luoyue, este paisaje cultural está situado en la frontera sudoriental de China y se extiende por un territorio de farallones abruptos, terrenos kársticos, ríos y mesetas. Ejecutadas entre el siglo V a.C. y el siglo II de nuestra era común, las pinturas parietales de esos sitios muestran ceremonias que se consideran vinculadas a la cultura de los tambores de bronce, antaño predominante en el sur de China meridional. Este paisaje cultural es hasta ahora el único testimonio que se posee de esa cultura.;Paisaje cultural de arte rupestre de Zuojiang Huashan;China;0;2100
Natural;(ix)(x);;2016;0;https://whc.unesco.org/en/list/1509;1509;https://whc.unesco.org/uploads/sites/site_1509.jpg;cn;;31.4697222222;;110.2438888889;Asia and the Pacific;0;;Situado hacia la parte oriental del centro de China, en la Provincia de Hubei, este sitio consta de dos zonas: Shennongding/Badong, al oeste, y Laojunshan, al este. En ellas se encuentran los bosques primarios más vastos del centro del país, donde tienen su hábitat numerosas especies animales raras como la salamandra gigante china, el rinopiteco dorado, la pantera nebulosa, el oso de collar y el leopardo. El sitio, que es uno de los tres centros de diversidad biológica existentes en China, ocupa un puesto destacado en la historia de las investigaciones botánicas y fue explorado por expediciones internacionales de recolección de plantas en los siglos XIX y XX.;Shennongjia de Hubei;China;0;2101
Natural;(vii)(x);;2017;0;https://whc.unesco.org/en/list/1540;1540;https://whc.unesco.org/uploads/sites/site_1540.jpg;cn;;35.3802777778;;92.4391666667;Asia and the Pacific;0;;;;China;0;2141
Cultural;(ii)(iv);;2017;0;https://whc.unesco.org/en/list/1541;1541;https://whc.unesco.org/uploads/sites/site_1541.jpg;cn;;24.4475000000;;118.0619444444;Asia and the Pacific;0;;;;China;0;2142
Cultural;(i)(iii)(iv)(vi);;2014;0;https://whc.unesco.org/en/list/1443;1443;https://whc.unesco.org/uploads/sites/site_1443.jpg;cn;;34.6938888889;;112.4683333333;Asia and the Pacific;0;;Se trata de un vasto sistema de conducción de aguas que recorre las planicies septentrionales y centrales del este de China siguiendo una trayectoria norte-sur, desde Beijing hasta la provincia meridional de Zhejiang. Se construyó por segmentos sucesivos a partir del siglo V a.C. y bajo el reinado de la dinastía Sui, en el siglo VII de nuestra era, se proyectó transformarlo en un medio de comunicación y transporte unificado para el conjunto del Imperio. Esto dio lugar a la realización de obras gigantescas que hicieron del Gran Canal la mayor y más vasta obra de ingeniería del mundo, antes del advenimiento de la Revolución Industrial. Auténtica espina dorsal del sistema interior de comunicación y transporte del Imperio, el canal facilitó no sólo la circulación de cereales y materias primas de gran importancia, sino también el abastecimiento de las poblaciones en arroz. En el siglo XIII comprendía ya una red de vías de agua artificiales de más de 2.000 kilómetros de longitud que enlazaban las cinco cuencas fluviales más importantes de China. El Gran Canal desempeñó en el pasado un importante papel en el fomento de la prosperidad económica y la estabilidad del país y sigue siendo, hoy en día, uno de los más importantes medios de comunicación y transporte del interior de China.;El Gran Canal;China;0;2181
Natural;(x);;2018;0;https://whc.unesco.org/en/list/1559;1559;https://whc.unesco.org/uploads/sites/site_1559.jpg;cn;;27.8955555556;     ;108.6800000000;Asia and the Pacific;0;;;;China;0;2224
Mixed;(iii)(vi)(vii)(x);;1999;0;https://whc.unesco.org/en/list/911;911;https://whc.unesco.org/uploads/sites/site_911.jpg;cn;La región del Monte Wuyi es el í¡rea mí¡s importante de conservación de la biodiversidad en el sudeste de China, ya que sirve de refugio a numerosas especies relictas, muchas de las cuales son endémicas. La serena belleza de las espectaculares gargantas del Rí­o de los Nueve Codos con sus numerosos templos y monasterios –algunos de ellos en ruinas– fue el escenario del nacimiento del neoconfucianismo. Propagada desde aquí­, esta doctrina ejerció una gran influencia en las culturas del Asia Oriental a partir del siglo XI. En el siglo I a.C., la vecina localidad de Chengcun fue una importante capital administrativa de la dinastí­a Han. El recinto de sus sólidas murallas alberga un sitio arqueológico de gran importancia.;27.7166700000;Wuyishan City, Fujian Province;117.6833300000;Asia and the Pacific;0;;La región del Monte Wuyi es el í¡rea mí¡s importante de conservación de la biodiversidad en el sudeste de China, ya que sirve de refugio a numerosas especies relictas, muchas de las cuales son endémicas. La serena belleza de las espectaculares gargantas del Rí­o de los Nueve Codos con sus numerosos templos y monasterios –algunos de ellos en ruinas– fue el escenario del nacimiento del neoconfucianismo. Propagada desde aquí­, esta doctrina ejerció una gran influencia en las culturas del Asia Oriental a partir del siglo XI. En el siglo I a.C., la vecina localidad de Chengcun fue una importante capital administrativa de la dinastí­a Han. El recinto de sus sólidas murallas alberga un sitio arqueológico de gran importancia.;Monte Wuyi;China;0;2245
Cultural;(iii)(iv);;2019;0;https://whc.unesco.org/en/list/1592;1592;https://whc.unesco.org/uploads/sites/site_1592.jpg;cn;;30.3955555556;;119.9908333333;Asia and the Pacific;0;;"Situados en la costa sudoriental del país, en el delta del río Yangtsé, los vestigios arqueológicos de Liangzhu datan del periodo 3300-2300 a.C., esto es, de la era del neolítico tardío en China. Este sitio pone de manifiesto que en esta región ya existía entonces un antiguo Estado con una economía basada en el cultivo del arroz y un conjunto de creencias unificado. El sitio comprende cuatro partes: la zona de Yaoshan; la presa de contención superior, situada en la embocadura del valle; la presa inferior, situada en la llanura; y el lugar de asentamiento de la ciudad propiamente dicho. Estos vestigios constituyen un ejemplo excepcional de una antigua civilización urbana caracterizada por la construcción de obras y monumentos con tierra, la práctica de un urbanismo planificado, la creación de un sistema de conservación del agua y el establecimiento de una jerarquía social patentizada por la diferenciación de las sepulturas.";Vestigios arqueológicos de la ciudad de Liangzhu;China;0;2277
Natural;(x);;2019;0;https://whc.unesco.org/en/list/1606;1606;https://whc.unesco.org/uploads/sites/site_1606.jpg;cn;;32.9319444444;;121.0168138889;Asia and the Pacific;0;;;;China;0;2304
Cultural;(iii)(vi);;1980;0;https://whc.unesco.org/en/list/79;79;https://whc.unesco.org/uploads/sites/site_79.jpg;cy;;34.7583300000;District of Paphos;32.4055600000;Europe and North America;0;;Habitado desde el Neolítico, el sitio de Pafos fue un lugar de culto a las deidades de la fertilidad en la época prehelénica. Luego, este culto sería reemplazado por el de Afrodita, nacida aquí según la mitología griega. El templo de esta diosa es una construcción micénica que data del siglo XII a.C. Los vestigios de villas, palacios, teatros, fortalezas y tumbas confieren a este sitio un excepcional valor arquitectónico e histórico. Los mosaicos de Nea Paphos figuran entre los más bellos del mundo.;Pafos;Chipre;0;85
Cultural;(ii)(iii)(iv);;1985;1;https://whc.unesco.org/en/list/351;351;https://whc.unesco.org/uploads/sites/site_351.jpg;cy;;34.9202777800;Troodos Region, Districts of Nicosia and Limassol;33.0958333300;Europe and North America;0;2001;En esta región se encuentra una de las mayores concentraciones de iglesias y monasterios construidos en tiempos del Imperio Bizantino. Los diez monumentos inscritos en la Lista del Patrimonio Mundial comprenden desde pequeñas iglesias rurales, cuyo estilo arquitectónico rural contrasta con el refinamiento de su decoración, hasta monasterios importantes como el de San Juan Lampadistis. Todas las iglesias están ricamente ornamentadas con murales que ofrecen una perspectiva excepcional de la pintura bizantina y posbizantina en Chipre.;Iglesias pintadas de la región de Troodos;Chipre;0;401
Cultural;(ii)(iii)(iv);;1998;0;https://whc.unesco.org/en/list/848;848;https://whc.unesco.org/uploads/sites/site_848.jpg;cy;El asentamiento neolí­tico de Choirokoitia, ocupado desde el séptimo hasta el cuarto milenio antes de nuestra era, es uno de los sitios prehistóricos mí¡s importantes del Mediterrí¡neo Oriental. Los vestigios encontrados en las excavaciones han permitido conocer mejor la evolución de la sociedad humana en esta región clave. El sitio, que sólo ha sido excavado en parte, constituye una reserva arqueológica excepcional para futuras investigaciones.;34.7983300000;District of Larnaca;33.3433300000;Europe and North America;0;;El asentamiento neolí­tico de Choirokoitia, ocupado desde el séptimo hasta el cuarto milenio antes de nuestra era, es uno de los sitios prehistóricos mí¡s importantes del Mediterrí¡neo Oriental. Los vestigios encontrados en las excavaciones han permitido conocer mejor la evolución de la sociedad humana en esta región clave. El sitio, que sólo ha sido excavado en parte, constituye una reserva arqueológica excepcional para futuras investigaciones.;Choirokoitia;Chipre;0;1927
Cultural;(iv)(vi);;1984;0;https://whc.unesco.org/en/list/285;285;https://whc.unesco.org/uploads/sites/site_285.jpg;co;;10.4166666700;Bolivar Department;-75.5333333300;Latin America and the Caribbean;0;;"Resguardado en una bahía del mar Caribe, el puerto de Cartagena posee el conjunto de fortificaciones más completo de toda Sudamérica. Un sistema de zonificación divide la ciudad en tres barrios diferenciados: el de San Pedro, con la catedral y numerosos palacios de estilo andaluz; el de San Diego, antiguo lugar de residencia de los mercaderes y la pequeña burguesía; y la barriada popular de Getsemaní.";Puerto, fortalezas y conjunto monumental de Cartagena;Colombia;0;319
Natural;(ix)(x);1;1994;0;https://whc.unesco.org/en/list/711;711;https://whc.unesco.org/uploads/sites/site_711.jpg;co;;7.6666666670;Provinces of Antioquia and Choco’;-77.0000000000;Latin America and the Caribbean;0;;Situado en el noroeste de Colombia, el parque de los Katios se extiende por unas 72.000 hectí¡reas y estí¡ formado por cerros bajos, bosques y llanuras húmedas. Su diversidad biológica es excepcional y alberga varias especies animales en peligro de extinción, así­ como numerosas plantas endémicas.;Parque Nacional de los Katios;Colombia;0;841
Cultural;(iv)(v);;1995;0;https://whc.unesco.org/en/list/742;742;https://whc.unesco.org/uploads/sites/site_742.jpg;co;;9.2333333330;Bolívar Department;-74.4333333300;Latin America and the Caribbean;0;;Fundada en 1540, a orillas del rí­o Magdalena, Mompox desempeñó un importante papel en el establecimiento de la dominación española en el norte de Sudamérica. Desde el siglo XVI hasta el XIX, la ciudad fue creciendo paralelamente al rí­o y su calle principal serví­a de dique de contención del rí­o. En su centro histórico se ha preservado la armoní­a e integridad del paisaje urbano. La mayorí­a de los edificios siguen cumpliendo todaví­a su función primigenia, ofreciendo así­ una imagen excepcional de lo que fue una ciudad colonial española.;Centro histórico de Santa Cruz de Mompox;Colombia;0;876
Cultural;(iii);;1995;0;https://whc.unesco.org/en/list/743;743;https://whc.unesco.org/uploads/sites/site_743.jpg;co;;2.5833333330;Department of Cauca, in the jurisdiction of the municipality of Inza, in the “corregimiento” of San Andres de Pisimbalá;-76.0333333300;Latin America and the Caribbean;0;;Este parque agrupa estatuas monumentales prehispí¡nicas de personajes humanos y contiene numerosos hipogeos que datan de los siglos VI a X. Estas vastas tumbas subterrí¡neas de enormes dimensiones (algunas cí¡maras mortuorias tienen 12 metros de anchura) estí¡n ornamentadas con motivos que reproducen la decoración interior de las viviendas de ese periodo. Los monumentos del parque atestiguan la complejidad social y la riqueza cultural de una sociedad prehispí¡nica de la región andina septentrional.;Parque Arqueológico Nacional de Tierradentro;Colombia;0;877
Cultural;(iii);;1995;0;https://whc.unesco.org/en/list/744;744;https://whc.unesco.org/uploads/sites/site_744.jpg;co;;1.9166666670;Department of Huila: Municipalities of San Augustin and San José de Isnos;-76.2333333300;Latin America and the Caribbean;0;;En este parque se yergue, en medio de un paisaje natural impresionante, el mayor conjunto de monumentos religiosos y esculturas megalíticas de Sudamérica. Las representaciones de deidades y bestias mitológicas están ejecutadas con gran maestría en diferentes estilos, que van desde la abstracción al realismo. Estas obras de arte muestran la fuerza creadora e imaginativa de una cultura de la región andina septentrional que floreció entre los siglos I y VIII.;Parque arqueológico de San Agustín;Colombia;0;878
Natural;(vii)(ix);;2006;0;https://whc.unesco.org/en/list/1216;1216;https://whc.unesco.org/uploads/sites/site_1216.jpg;co;;3.9666666667;Valle del Cauca Region;-81.6166666666;Latin America and the Caribbean;0;;Este santuario de fauna y flora, que comprende la isla de Malpelo (350 ha.) y la zona marítima circundante (857.150 ha), se halla a 506 km del litoral colombiano. Su vasto parque marino, que es la zona de pesca prohibida más extensa de toda la zona tropical del Pacífico Oriental, constituye un hábitat de importancia vital para toda una serie de especies marinas en peligro de extinción a nivel mundial. Asimismo, es una importante fuente de nutrientes y, por lo tanto, una zona de gran acumulación de biodiversidad marina. La isla de Malpelo es, en particular, un santuario para meros gigantes, peces voladores y especies raras de tiburones. Su costa está considerada como uno de los más extraordinarios sitios del mundo para el buceo, debido a la excepcional belleza de sus abruptos acantilados y grutas. Además, sus aguas profundas sirven de refugio a un número considerable de especies pelágicas y grandes depredadores marinos, cuyo comportamiento natural permanece inalterado en este medio ambiente protegido.;Santuario de fauna y flora de Malpelo;Colombia;0;1393
Cultural;(v)(vi);;2011;0;https://whc.unesco.org/en/list/1121;1121;https://whc.unesco.org/uploads/sites/site_1121.jpg;co;;5.4716666667;;-75.6816666667;Latin America and the Caribbean;0;;Es un ejemplo excepcional de paisaje cultural sustentable y productivo único que representa una tradición que representa un símbolo poderoso tanto a nivel nacional como para otras zonas cafetaleras del mundo. Incluye seis paisajes cafetaleros y dieciocho centros urbanos de las cadenas occidental y central de la Cordillera de los Andes, al oeste de Colombia. Estos paisajes son reflejo de una tradición centenaria consistente en cultivar en pequeñas parcelas de bosque alto y del modo en que los cafetaleros adaptaron el cultivo a las condiciones difíciles de la alta montaña. Las zonas urbanizadas, en su mayoría situadas en las cumbres de las colinas, se caracterizan por una arquitectura creada por los colonos procedentes de la región de Antioquia, de influencia española. Como materiales de construcción se utilizaron materiales tradicionales, tales como tapia, bahareque (cañas trenzadas) para los muros y tejas de arcilla para los tejados. Algunos de estos materiales persisten todavía en algunas zonas.;El Paisaje cultural del café de Colombia;Colombia;0;1787
Mixed;(iii)(ix)(x);;2018;0;https://whc.unesco.org/en/list/1174;1174;https://whc.unesco.org/uploads/sites/site_1174.jpg;co;;0.5252777778;;-72.7972222222;Latin America and the Caribbean;0;;Situado al noroeste de la Amazonia colombiana, el Parque Nacional de Chiribiquete es el territorio natural protegido más extenso de todo el país. Una característica del sitio es la presencia de   tepuyes, grandes formaciones rocosas elevadas y aisladas, de pendiente vertical y cimas planas, que dominan la jungla. En las paredes de unas 60 grutas situadas al pie de estas elevaciones hay más de 75.000 pinturas cuya ejecución se remonta a unos 20.000 años antes de nuestra era. Presuntamente relacionadas con un culto al jaguar, símbolo de potencia y fertilidad, esas expresiones pictóricas representan escenas cinegéticas, guerreras, danzantes y ceremoniales. Las comunidades indígenas que no se hallan directamente presentes en este sitio lo consideran territorio sagrado.;Parque Nacional de Chiribiquete – “La maloca del jaguar”;Colombia;0;2213
